edad,educacion,credito_hipotecario,credito_consumo,duracion_llamada_seg,contactos_esta_campana,contactos_previos,resultado_campana_anterior,tasa_euribor,contrata
31.0,4.0,1.0,0.0,332.0,2.0,0.0,0.0,4.855,0
59.0,6.0,1.0,0.0,191.0,2.0,0.0,0.0,4.855,0
30.0,4.0,1.0,0.0,175.0,2.0,0.0,0.0,4.855,0
38.0,3.0,0.0,1.0,70.0,4.0,0.0,0.0,4.855,0
33.0,6.0,0.0,0.0,136.0,2.0,0.0,0.0,4.855,0
33.0,4.0,0.0,0.0,73.0,4.0,0.0,0.0,4.855,0
35.0,5.0,0.0,0.0,169.0,2.0,0.0,0.0,4.855,0
26.0,4.0,1.0,0.0,161.0,2.0,0.0,0.0,4.855,0
34.0,3.0,0.0,0.0,1178.0,4.0,0.0,0.0,4.855,0
33.0,4.0,1.0,0.0,178.0,2.0,0.0,0.0,4.855,0
45.0,3.0,0.0,0.0,488.0,2.0,0.0,0.0,4.855,0
37.0,3.0,1.0,1.0,136.0,3.0,0.0,0.0,4.855,0
40.0,4.0,0.0,0.0,51.0,3.0,0.0,0.0,4.855,0
59.0,1.0,0.0,0.0,260.0,4.0,0.0,0.0,4.855,0
32.0,4.0,1.0,0.0,119.0,2.0,0.0,0.0,4.855,0
56.0,4.0,0.0,0.0,185.0,2.0,0.0,0.0,4.855,0
25.0,6.0,,,317.0,2.0,0.0,0.0,4.855,0
28.0,4.0,,,71.0,3.0,0.0,0.0,4.855,0
37.0,2.0,1.0,1.0,268.0,3.0,0.0,0.0,4.855,0
52.0,3.0,1.0,0.0,160.0,3.0,0.0,0.0,4.855,0
26.0,4.0,0.0,0.0,155.0,3.0,0.0,0.0,4.855,0
54.0,,0.0,0.0,111.0,2.0,0.0,0.0,4.855,0
41.0,1.0,0.0,0.0,91.0,3.0,0.0,0.0,4.855,0
42.0,6.0,1.0,0.0,181.0,4.0,0.0,0.0,4.857,0
53.0,5.0,1.0,0.0,111.0,2.0,0.0,0.0,4.857,0
45.0,3.0,1.0,1.0,346.0,4.0,0.0,0.0,4.857,0
49.0,4.0,,,71.0,2.0,0.0,0.0,4.857,0
32.0,6.0,0.0,0.0,409.0,2.0,0.0,0.0,4.857,0
57.0,6.0,1.0,0.0,117.0,2.0,0.0,0.0,4.857,0
24.0,4.0,0.0,0.0,757.0,2.0,0.0,0.0,4.857,1
59.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,4.857,0
33.0,6.0,0.0,0.0,405.0,3.0,0.0,0.0,4.857,0
51.0,1.0,0.0,0.0,172.0,2.0,0.0,0.0,4.857,0
29.0,4.0,0.0,0.0,57.0,8.0,0.0,0.0,4.857,0
31.0,1.0,0.0,0.0,363.0,2.0,0.0,0.0,4.857,0
31.0,4.0,0.0,0.0,170.0,2.0,0.0,0.0,4.857,0
42.0,6.0,0.0,0.0,64.0,1.0,0.0,0.0,4.857,0
47.0,1.0,0.0,0.0,95.0,8.0,0.0,0.0,4.857,0
48.0,4.0,1.0,1.0,283.0,6.0,0.0,0.0,4.857,0
39.0,5.0,1.0,0.0,101.0,2.0,0.0,0.0,4.857,0
41.0,,1.0,1.0,1111.0,3.0,0.0,0.0,4.857,1
27.0,4.0,,,1495.0,4.0,0.0,0.0,4.857,0
28.0,6.0,1.0,0.0,225.0,1.0,0.0,0.0,4.857,0
57.0,4.0,0.0,0.0,53.0,1.0,0.0,0.0,4.857,0
46.0,3.0,0.0,0.0,171.0,6.0,0.0,0.0,4.857,0
51.0,3.0,0.0,0.0,470.0,1.0,0.0,0.0,4.857,0
39.0,3.0,0.0,0.0,793.0,5.0,0.0,0.0,4.857,0
47.0,6.0,1.0,0.0,256.0,4.0,0.0,0.0,4.857,0
30.0,4.0,,,139.0,1.0,0.0,0.0,4.857,0
38.0,2.0,0.0,0.0,177.0,3.0,0.0,0.0,4.857,0
48.0,3.0,1.0,0.0,529.0,2.0,0.0,0.0,4.857,0
32.0,4.0,,,72.0,2.0,0.0,0.0,4.857,0
35.0,6.0,0.0,1.0,126.0,2.0,0.0,0.0,4.857,0
35.0,4.0,0.0,0.0,66.0,4.0,0.0,0.0,4.857,0
30.0,5.0,0.0,0.0,311.0,3.0,0.0,0.0,4.857,0
34.0,3.0,0.0,1.0,92.0,3.0,0.0,0.0,4.857,0
37.0,1.0,1.0,0.0,65.0,1.0,0.0,0.0,4.857,0
31.0,4.0,,,456.0,6.0,0.0,0.0,4.857,0
40.0,4.0,1.0,0.0,177.0,4.0,0.0,0.0,4.857,0
36.0,4.0,1.0,0.0,395.0,3.0,0.0,0.0,4.857,0
41.0,6.0,1.0,1.0,186.0,6.0,0.0,0.0,4.857,0
37.0,3.0,1.0,0.0,46.0,3.0,0.0,0.0,4.857,0
31.0,5.0,0.0,0.0,157.0,5.0,0.0,0.0,4.857,0
39.0,4.0,,,185.0,4.0,0.0,0.0,4.857,0
50.0,1.0,1.0,0.0,152.0,5.0,0.0,0.0,4.857,0
31.0,5.0,0.0,0.0,92.0,2.0,0.0,0.0,4.856,0
28.0,4.0,1.0,0.0,176.0,4.0,0.0,0.0,4.856,0
29.0,6.0,0.0,0.0,134.0,2.0,0.0,0.0,4.856,0
30.0,6.0,1.0,0.0,907.0,2.0,0.0,0.0,4.856,0
28.0,3.0,,,71.0,1.0,0.0,0.0,4.856,0
34.0,1.0,0.0,0.0,611.0,2.0,0.0,0.0,4.856,0
43.0,4.0,1.0,0.0,135.0,3.0,0.0,0.0,4.856,0
34.0,6.0,0.0,0.0,382.0,2.0,0.0,0.0,4.856,0
33.0,1.0,0.0,0.0,213.0,1.0,0.0,0.0,4.856,0
33.0,6.0,1.0,0.0,50.0,1.0,0.0,0.0,4.856,0
26.0,4.0,0.0,0.0,155.0,1.0,0.0,0.0,4.856,0
33.0,5.0,0.0,0.0,259.0,6.0,0.0,0.0,4.856,0
42.0,4.0,1.0,0.0,218.0,1.0,0.0,0.0,4.856,0
47.0,1.0,0.0,1.0,93.0,1.0,0.0,0.0,4.856,0
58.0,,,,124.0,1.0,0.0,0.0,4.856,0
54.0,6.0,1.0,0.0,62.0,3.0,0.0,0.0,4.856,0
38.0,3.0,1.0,0.0,2231.0,1.0,0.0,0.0,4.856,1
40.0,6.0,1.0,0.0,217.0,1.0,0.0,0.0,4.856,0
35.0,6.0,1.0,0.0,343.0,1.0,0.0,0.0,4.856,0
37.0,6.0,1.0,0.0,370.0,1.0,0.0,0.0,4.856,0
53.0,5.0,1.0,1.0,247.0,1.0,0.0,0.0,4.856,0
30.0,6.0,0.0,0.0,213.0,1.0,0.0,0.0,4.856,0
34.0,6.0,0.0,0.0,174.0,1.0,0.0,0.0,4.856,0
48.0,4.0,0.0,0.0,166.0,1.0,0.0,0.0,4.856,0
49.0,3.0,1.0,0.0,259.0,1.0,0.0,0.0,4.856,0
48.0,4.0,0.0,1.0,340.0,1.0,0.0,0.0,4.856,0
38.0,6.0,0.0,0.0,392.0,1.0,0.0,0.0,4.856,0
50.0,6.0,1.0,1.0,137.0,1.0,0.0,0.0,4.856,0
53.0,6.0,1.0,0.0,118.0,1.0,0.0,0.0,4.856,0
45.0,4.0,1.0,0.0,276.0,1.0,0.0,0.0,4.856,0
37.0,5.0,0.0,1.0,118.0,1.0,0.0,0.0,4.856,0
39.0,6.0,0.0,0.0,311.0,1.0,0.0,0.0,4.856,0
46.0,6.0,1.0,0.0,125.0,1.0,0.0,0.0,4.856,0
52.0,,0.0,0.0,77.0,1.0,0.0,0.0,4.856,0
28.0,3.0,1.0,0.0,260.0,3.0,0.0,0.0,4.856,0
56.0,,1.0,1.0,31.0,1.0,0.0,0.0,4.856,0
45.0,1.0,1.0,0.0,334.0,2.0,0.0,0.0,4.856,0
41.0,5.0,0.0,0.0,92.0,1.0,0.0,0.0,4.856,0
45.0,6.0,0.0,1.0,766.0,1.0,0.0,0.0,4.856,0
54.0,,0.0,0.0,192.0,1.0,0.0,0.0,4.856,0
46.0,,0.0,0.0,131.0,1.0,0.0,0.0,4.856,0
42.0,4.0,0.0,0.0,65.0,1.0,0.0,0.0,4.856,0
55.0,1.0,1.0,1.0,266.0,2.0,0.0,0.0,4.856,0
44.0,6.0,0.0,0.0,730.0,1.0,0.0,0.0,4.856,0
48.0,6.0,1.0,0.0,289.0,1.0,0.0,0.0,4.856,0
35.0,6.0,0.0,0.0,133.0,1.0,0.0,0.0,4.856,0
38.0,5.0,1.0,0.0,76.0,1.0,0.0,0.0,4.856,0
38.0,1.0,1.0,0.0,173.0,1.0,0.0,0.0,4.856,0
40.0,5.0,0.0,0.0,119.0,1.0,0.0,0.0,4.856,0
36.0,3.0,0.0,0.0,296.0,1.0,0.0,0.0,4.856,0
46.0,3.0,0.0,0.0,565.0,2.0,0.0,0.0,4.856,0
27.0,1.0,0.0,0.0,19.0,9.0,0.0,0.0,4.856,0
33.0,3.0,0.0,0.0,176.0,3.0,0.0,0.0,4.856,0
50.0,,0.0,0.0,144.0,1.0,0.0,0.0,4.856,0
59.0,1.0,0.0,0.0,188.0,3.0,0.0,0.0,4.856,0
48.0,3.0,1.0,0.0,318.0,2.0,0.0,0.0,4.856,0
47.0,1.0,0.0,0.0,94.0,1.0,0.0,0.0,4.856,0
36.0,5.0,0.0,1.0,95.0,1.0,0.0,0.0,4.856,0
35.0,4.0,1.0,0.0,78.0,3.0,0.0,0.0,4.856,0
49.0,1.0,0.0,0.0,190.0,1.0,0.0,0.0,4.856,0
35.0,4.0,1.0,0.0,87.0,1.0,0.0,0.0,4.856,0
27.0,3.0,,,169.0,2.0,0.0,0.0,4.856,0
33.0,1.0,0.0,0.0,210.0,1.0,0.0,0.0,4.856,0
29.0,6.0,0.0,0.0,129.0,4.0,0.0,0.0,4.856,0
40.0,2.0,1.0,0.0,481.0,3.0,0.0,0.0,4.856,0
36.0,6.0,0.0,0.0,215.0,1.0,0.0,0.0,4.856,0
39.0,5.0,0.0,0.0,411.0,2.0,0.0,0.0,4.856,0
37.0,5.0,0.0,0.0,34.0,4.0,0.0,0.0,4.856,0
44.0,,0.0,1.0,431.0,1.0,0.0,0.0,4.856,0
36.0,6.0,0.0,0.0,309.0,2.0,0.0,0.0,4.856,0
27.0,6.0,1.0,0.0,134.0,2.0,0.0,0.0,4.856,0
48.0,1.0,0.0,0.0,295.0,2.0,0.0,0.0,4.856,0
47.0,5.0,1.0,0.0,15.0,11.0,0.0,0.0,4.856,0
58.0,6.0,0.0,0.0,437.0,2.0,0.0,0.0,4.856,0
51.0,5.0,1.0,1.0,139.0,4.0,0.0,0.0,4.856,0
36.0,6.0,1.0,0.0,165.0,2.0,0.0,0.0,4.856,0
60.0,4.0,1.0,0.0,220.0,2.0,0.0,0.0,4.856,0
36.0,4.0,0.0,0.0,168.0,2.0,0.0,0.0,4.856,0
47.0,1.0,1.0,0.0,133.0,12.0,0.0,0.0,4.856,0
36.0,3.0,0.0,0.0,109.0,9.0,0.0,0.0,4.856,0
45.0,5.0,,,271.0,2.0,0.0,0.0,4.856,0
42.0,3.0,,,195.0,5.0,0.0,0.0,4.856,0
25.0,3.0,0.0,0.0,816.0,3.0,0.0,0.0,4.856,0
45.0,4.0,1.0,0.0,190.0,5.0,0.0,0.0,4.856,0
27.0,4.0,0.0,1.0,351.0,2.0,0.0,0.0,4.856,0
39.0,4.0,1.0,1.0,163.0,3.0,0.0,0.0,4.856,0
34.0,2.0,0.0,0.0,384.0,1.0,0.0,0.0,4.856,0
37.0,6.0,1.0,0.0,735.0,8.0,0.0,0.0,4.859,0
46.0,5.0,1.0,0.0,219.0,4.0,0.0,0.0,4.859,0
45.0,3.0,1.0,0.0,455.0,3.0,0.0,0.0,4.859,0
51.0,1.0,1.0,0.0,942.0,3.0,0.0,0.0,4.859,1
33.0,,1.0,0.0,108.0,4.0,0.0,0.0,4.859,0
52.0,1.0,1.0,1.0,305.0,3.0,0.0,0.0,4.859,0
44.0,1.0,0.0,0.0,381.0,1.0,0.0,0.0,4.859,0
53.0,3.0,0.0,0.0,178.0,1.0,0.0,0.0,4.859,0
35.0,4.0,0.0,0.0,188.0,1.0,0.0,0.0,4.859,0
50.0,4.0,0.0,0.0,82.0,7.0,0.0,0.0,4.859,0
39.0,6.0,0.0,0.0,202.0,2.0,0.0,0.0,4.859,0
44.0,6.0,0.0,0.0,158.0,2.0,0.0,0.0,4.859,0
51.0,4.0,1.0,0.0,114.0,1.0,0.0,0.0,4.859,0
50.0,3.0,1.0,1.0,125.0,1.0,0.0,0.0,4.859,0
50.0,6.0,1.0,0.0,686.0,1.0,0.0,0.0,4.859,0
41.0,4.0,1.0,0.0,300.0,1.0,0.0,0.0,4.859,0
54.0,3.0,0.0,0.0,452.0,2.0,0.0,0.0,4.859,0
50.0,3.0,1.0,0.0,179.0,1.0,0.0,0.0,4.859,0
42.0,3.0,1.0,0.0,117.0,6.0,0.0,0.0,4.859,0
44.0,1.0,1.0,0.0,546.0,1.0,0.0,0.0,4.859,0
39.0,1.0,1.0,0.0,249.0,2.0,0.0,0.0,4.859,0
40.0,5.0,0.0,0.0,568.0,1.0,0.0,0.0,4.859,0
35.0,3.0,0.0,1.0,58.0,1.0,0.0,0.0,4.859,0
28.0,6.0,0.0,0.0,152.0,1.0,0.0,0.0,4.859,0
50.0,1.0,0.0,0.0,339.0,1.0,0.0,0.0,4.859,0
29.0,5.0,0.0,0.0,199.0,2.0,0.0,0.0,4.859,0
28.0,4.0,0.0,0.0,322.0,1.0,0.0,0.0,4.859,0
40.0,1.0,1.0,0.0,160.0,1.0,0.0,0.0,4.859,0
52.0,1.0,1.0,1.0,833.0,1.0,0.0,0.0,4.859,0
56.0,3.0,0.0,0.0,247.0,2.0,0.0,0.0,4.859,0
29.0,5.0,1.0,1.0,260.0,1.0,0.0,0.0,4.859,0
29.0,5.0,1.0,0.0,749.0,2.0,0.0,0.0,4.859,0
40.0,4.0,0.0,0.0,1028.0,2.0,0.0,0.0,4.859,1
44.0,6.0,1.0,0.0,98.0,1.0,0.0,0.0,4.859,0
32.0,2.0,1.0,1.0,93.0,11.0,0.0,0.0,4.859,0
41.0,3.0,1.0,0.0,210.0,2.0,0.0,0.0,4.859,0
42.0,3.0,1.0,0.0,378.0,1.0,0.0,0.0,4.859,0
37.0,6.0,1.0,0.0,108.0,1.0,0.0,0.0,4.859,0
40.0,2.0,1.0,0.0,927.0,1.0,0.0,0.0,4.859,1
26.0,6.0,1.0,0.0,217.0,1.0,0.0,0.0,4.859,0
58.0,6.0,0.0,0.0,245.0,2.0,0.0,0.0,4.859,0
31.0,4.0,0.0,0.0,232.0,1.0,0.0,0.0,4.859,0
30.0,4.0,0.0,0.0,485.0,2.0,0.0,0.0,4.859,0
27.0,6.0,1.0,0.0,274.0,6.0,0.0,0.0,4.859,0
30.0,4.0,0.0,0.0,106.0,5.0,0.0,0.0,4.859,0
23.0,4.0,0.0,0.0,107.0,1.0,0.0,0.0,4.859,0
33.0,4.0,1.0,1.0,1044.0,2.0,0.0,0.0,4.859,0
60.0,4.0,,,392.0,1.0,0.0,0.0,4.859,0
45.0,1.0,0.0,0.0,123.0,1.0,0.0,0.0,4.859,0
37.0,4.0,0.0,0.0,74.0,3.0,0.0,0.0,4.859,0
40.0,1.0,0.0,0.0,267.0,7.0,0.0,0.0,4.859,0
37.0,4.0,1.0,0.0,95.0,6.0,0.0,0.0,4.859,0
30.0,5.0,0.0,0.0,140.0,1.0,0.0,0.0,4.859,0
30.0,3.0,1.0,0.0,360.0,1.0,0.0,0.0,4.859,0
33.0,4.0,1.0,0.0,183.0,4.0,0.0,0.0,4.859,0
52.0,3.0,0.0,0.0,264.0,2.0,0.0,0.0,4.859,0
50.0,4.0,0.0,1.0,49.0,1.0,0.0,0.0,4.859,0
33.0,3.0,0.0,0.0,339.0,1.0,0.0,0.0,4.859,0
37.0,4.0,1.0,0.0,312.0,5.0,0.0,0.0,4.859,0
32.0,3.0,0.0,0.0,146.0,1.0,0.0,0.0,4.859,0
32.0,6.0,0.0,0.0,180.0,1.0,0.0,0.0,4.859,0
35.0,5.0,1.0,1.0,427.0,1.0,0.0,0.0,4.859,0
35.0,5.0,0.0,0.0,402.0,1.0,0.0,0.0,4.859,0
26.0,4.0,0.0,0.0,852.0,2.0,0.0,0.0,4.859,0
46.0,3.0,0.0,0.0,274.0,2.0,0.0,0.0,4.859,0
51.0,1.0,0.0,1.0,91.0,7.0,0.0,0.0,4.859,0
55.0,4.0,1.0,0.0,133.0,4.0,0.0,0.0,4.859,0
31.0,4.0,0.0,0.0,636.0,6.0,0.0,0.0,4.859,0
59.0,1.0,0.0,0.0,341.0,5.0,0.0,0.0,4.859,0
44.0,1.0,1.0,0.0,234.0,2.0,0.0,0.0,4.859,0
26.0,3.0,0.0,0.0,738.0,2.0,0.0,0.0,4.859,0
28.0,2.0,1.0,1.0,482.0,2.0,0.0,0.0,4.859,0
33.0,3.0,1.0,0.0,76.0,2.0,0.0,0.0,4.859,0
51.0,3.0,0.0,0.0,256.0,2.0,0.0,0.0,4.859,0
29.0,6.0,1.0,0.0,1118.0,2.0,0.0,0.0,4.859,0
59.0,5.0,0.0,0.0,208.0,5.0,0.0,0.0,4.859,0
44.0,6.0,0.0,1.0,245.0,7.0,0.0,0.0,4.859,0
34.0,5.0,0.0,1.0,187.0,4.0,0.0,0.0,4.859,0
42.0,1.0,0.0,1.0,367.0,3.0,0.0,0.0,4.859,0
46.0,6.0,1.0,0.0,276.0,4.0,0.0,0.0,4.859,0
39.0,4.0,0.0,0.0,364.0,3.0,0.0,0.0,4.859,0
51.0,1.0,1.0,0.0,95.0,4.0,0.0,0.0,4.86,0
31.0,2.0,0.0,0.0,176.0,2.0,0.0,0.0,4.86,0
45.0,1.0,0.0,0.0,179.0,2.0,0.0,0.0,4.86,0
39.0,6.0,0.0,0.0,391.0,2.0,0.0,0.0,4.86,0
37.0,5.0,0.0,0.0,125.0,4.0,0.0,0.0,4.86,0
30.0,5.0,1.0,0.0,366.0,1.0,0.0,0.0,4.86,0
39.0,4.0,0.0,1.0,135.0,1.0,0.0,0.0,4.86,0
41.0,2.0,0.0,0.0,259.0,1.0,0.0,0.0,4.86,0
42.0,3.0,0.0,0.0,192.0,1.0,0.0,0.0,4.86,0
42.0,3.0,0.0,0.0,263.0,1.0,0.0,0.0,4.86,0
32.0,3.0,0.0,0.0,746.0,1.0,0.0,0.0,4.86,1
33.0,6.0,1.0,0.0,139.0,2.0,0.0,0.0,4.86,0
32.0,1.0,0.0,0.0,244.0,1.0,0.0,0.0,4.86,0
51.0,3.0,0.0,0.0,552.0,11.0,0.0,0.0,4.86,0
42.0,4.0,1.0,1.0,157.0,1.0,0.0,0.0,4.86,0
35.0,,0.0,0.0,104.0,1.0,0.0,0.0,4.86,0
33.0,2.0,0.0,0.0,305.0,1.0,0.0,0.0,4.86,0
31.0,5.0,1.0,0.0,374.0,1.0,0.0,0.0,4.86,0
45.0,2.0,1.0,0.0,240.0,1.0,0.0,0.0,4.86,0
29.0,4.0,1.0,0.0,558.0,6.0,0.0,0.0,4.86,0
33.0,6.0,0.0,0.0,463.0,1.0,0.0,0.0,4.86,0
44.0,1.0,1.0,0.0,113.0,1.0,0.0,0.0,4.86,0
38.0,1.0,0.0,0.0,241.0,2.0,0.0,0.0,4.86,0
56.0,5.0,0.0,0.0,191.0,1.0,0.0,0.0,4.86,0
49.0,3.0,0.0,0.0,1036.0,1.0,0.0,0.0,4.86,0
37.0,5.0,1.0,0.0,80.0,1.0,0.0,0.0,4.86,0
40.0,2.0,0.0,0.0,322.0,1.0,0.0,0.0,4.86,0
43.0,1.0,0.0,0.0,111.0,1.0,0.0,0.0,4.86,0
49.0,4.0,1.0,0.0,435.0,1.0,0.0,0.0,4.86,0
34.0,4.0,1.0,0.0,168.0,5.0,0.0,0.0,4.86,0
34.0,2.0,1.0,1.0,1000.0,1.0,0.0,0.0,4.86,0
33.0,2.0,0.0,0.0,112.0,1.0,0.0,0.0,4.86,0
35.0,3.0,0.0,1.0,165.0,1.0,0.0,0.0,4.86,0
41.0,6.0,1.0,0.0,55.0,1.0,0.0,0.0,4.86,0
52.0,1.0,,,191.0,1.0,0.0,0.0,4.86,0
54.0,6.0,,,202.0,3.0,0.0,0.0,4.86,0
59.0,4.0,1.0,0.0,285.0,1.0,0.0,0.0,4.86,0
50.0,4.0,0.0,0.0,290.0,3.0,0.0,0.0,4.86,0
34.0,4.0,0.0,0.0,122.0,1.0,0.0,0.0,4.86,0
55.0,5.0,1.0,1.0,72.0,1.0,0.0,0.0,4.86,0
46.0,6.0,0.0,0.0,68.0,5.0,0.0,0.0,4.86,0
55.0,3.0,0.0,0.0,203.0,2.0,0.0,0.0,4.86,0
53.0,4.0,0.0,0.0,203.0,4.0,0.0,0.0,4.86,0
49.0,1.0,0.0,0.0,920.0,2.0,0.0,0.0,4.86,1
41.0,3.0,0.0,0.0,500.0,1.0,0.0,0.0,4.86,1
55.0,5.0,1.0,0.0,301.0,1.0,0.0,0.0,4.86,0
46.0,1.0,0.0,0.0,218.0,2.0,0.0,0.0,4.86,0
45.0,,0.0,1.0,160.0,1.0,0.0,0.0,4.86,0
32.0,1.0,0.0,0.0,477.0,1.0,0.0,0.0,4.86,0
38.0,1.0,1.0,0.0,187.0,2.0,0.0,0.0,4.86,0
36.0,3.0,1.0,0.0,140.0,3.0,0.0,0.0,4.86,0
31.0,4.0,0.0,0.0,253.0,2.0,0.0,0.0,4.86,0
36.0,1.0,0.0,0.0,544.0,2.0,0.0,0.0,4.86,0
31.0,6.0,1.0,0.0,309.0,2.0,0.0,0.0,4.86,0
28.0,4.0,1.0,0.0,243.0,4.0,0.0,0.0,4.86,0
56.0,,1.0,0.0,719.0,1.0,0.0,0.0,4.86,0
39.0,4.0,0.0,0.0,344.0,2.0,0.0,0.0,4.86,0
45.0,3.0,1.0,0.0,111.0,2.0,0.0,0.0,4.86,0
54.0,1.0,0.0,0.0,192.0,3.0,0.0,0.0,4.86,0
48.0,5.0,1.0,0.0,178.0,1.0,0.0,0.0,4.86,0
36.0,3.0,0.0,0.0,815.0,1.0,0.0,0.0,4.86,0
29.0,4.0,1.0,1.0,286.0,2.0,0.0,0.0,4.86,0
38.0,2.0,1.0,0.0,176.0,2.0,0.0,0.0,4.86,0
25.0,3.0,0.0,0.0,56.0,1.0,0.0,0.0,4.86,0
38.0,2.0,0.0,0.0,210.0,3.0,0.0,0.0,4.86,0
31.0,2.0,1.0,1.0,237.0,2.0,0.0,0.0,4.86,0
30.0,4.0,1.0,0.0,399.0,1.0,0.0,0.0,4.86,0
58.0,1.0,1.0,1.0,334.0,10.0,0.0,0.0,4.86,0
47.0,,1.0,1.0,95.0,1.0,0.0,0.0,4.86,0
51.0,6.0,0.0,1.0,1156.0,2.0,0.0,0.0,4.86,1
49.0,4.0,0.0,0.0,157.0,5.0,0.0,0.0,4.86,0
50.0,2.0,0.0,0.0,544.0,3.0,0.0,0.0,4.86,0
32.0,3.0,,,276.0,4.0,0.0,0.0,4.86,0
44.0,5.0,0.0,0.0,284.0,5.0,0.0,0.0,4.86,0
43.0,6.0,1.0,0.0,17.0,10.0,0.0,0.0,4.86,0
31.0,3.0,0.0,0.0,475.0,2.0,0.0,0.0,4.86,0
38.0,6.0,1.0,0.0,770.0,2.0,0.0,0.0,4.86,0
30.0,6.0,1.0,0.0,196.0,2.0,0.0,0.0,4.86,0
41.0,4.0,1.0,0.0,317.0,7.0,0.0,0.0,4.86,0
40.0,4.0,1.0,0.0,381.0,7.0,0.0,0.0,4.86,0
50.0,,0.0,0.0,184.0,2.0,0.0,0.0,4.86,0
35.0,3.0,0.0,0.0,71.0,3.0,0.0,0.0,4.86,0
34.0,3.0,1.0,0.0,196.0,4.0,0.0,0.0,4.86,0
39.0,1.0,0.0,1.0,875.0,5.0,0.0,0.0,4.86,0
59.0,2.0,0.0,0.0,24.0,16.0,0.0,0.0,4.86,0
55.0,3.0,1.0,0.0,190.0,6.0,0.0,0.0,4.86,0
42.0,4.0,0.0,0.0,70.0,6.0,0.0,0.0,4.86,0
30.0,3.0,1.0,0.0,320.0,3.0,0.0,0.0,4.86,0
37.0,5.0,1.0,0.0,175.0,2.0,0.0,0.0,4.86,0
31.0,4.0,1.0,0.0,543.0,12.0,0.0,0.0,4.86,0
36.0,6.0,0.0,0.0,241.0,2.0,0.0,0.0,4.86,0
36.0,3.0,1.0,1.0,122.0,2.0,0.0,0.0,4.859,0
32.0,4.0,0.0,0.0,248.0,3.0,0.0,0.0,4.859,0
35.0,6.0,1.0,0.0,371.0,2.0,0.0,0.0,4.859,0
51.0,2.0,1.0,0.0,343.0,1.0,0.0,0.0,4.859,0
39.0,5.0,1.0,0.0,159.0,1.0,0.0,0.0,4.859,0
37.0,4.0,1.0,0.0,228.0,1.0,0.0,0.0,4.859,0
35.0,4.0,0.0,1.0,813.0,1.0,0.0,0.0,4.859,1
32.0,5.0,1.0,0.0,247.0,1.0,0.0,0.0,4.859,0
25.0,1.0,1.0,0.0,601.0,1.0,0.0,0.0,4.859,0
46.0,1.0,0.0,0.0,93.0,1.0,0.0,0.0,4.859,0
39.0,,0.0,0.0,212.0,1.0,0.0,0.0,4.859,0
46.0,4.0,0.0,0.0,297.0,1.0,0.0,0.0,4.859,0
31.0,2.0,,,676.0,1.0,0.0,0.0,4.859,1
51.0,3.0,0.0,0.0,228.0,2.0,0.0,0.0,4.859,0
45.0,6.0,1.0,0.0,1143.0,3.0,0.0,0.0,4.859,1
25.0,3.0,0.0,0.0,130.0,4.0,0.0,0.0,4.859,0
28.0,6.0,1.0,0.0,250.0,1.0,0.0,0.0,4.859,0
49.0,1.0,1.0,0.0,147.0,1.0,0.0,0.0,4.859,0
39.0,4.0,0.0,0.0,46.0,1.0,0.0,0.0,4.859,0
48.0,5.0,1.0,0.0,248.0,1.0,0.0,0.0,4.859,0
41.0,1.0,0.0,0.0,134.0,3.0,0.0,0.0,4.859,0
35.0,5.0,1.0,0.0,149.0,1.0,0.0,0.0,4.859,0
56.0,2.0,1.0,0.0,346.0,1.0,0.0,0.0,4.859,0
60.0,1.0,0.0,0.0,261.0,1.0,0.0,0.0,4.859,0
26.0,3.0,0.0,0.0,688.0,1.0,0.0,0.0,4.859,1
47.0,4.0,0.0,0.0,140.0,1.0,0.0,0.0,4.859,0
37.0,6.0,0.0,0.0,132.0,1.0,0.0,0.0,4.859,0
40.0,5.0,1.0,0.0,360.0,1.0,0.0,0.0,4.859,0
31.0,1.0,0.0,1.0,241.0,1.0,0.0,0.0,4.859,0
59.0,1.0,0.0,0.0,424.0,1.0,0.0,0.0,4.859,0
29.0,6.0,1.0,0.0,22.0,4.0,0.0,0.0,4.859,0
53.0,1.0,0.0,0.0,317.0,1.0,0.0,0.0,4.859,0
26.0,4.0,0.0,0.0,619.0,2.0,0.0,0.0,4.859,1
40.0,2.0,0.0,0.0,33.0,1.0,0.0,0.0,4.859,0
56.0,5.0,0.0,0.0,27.0,2.0,0.0,0.0,4.859,0
33.0,4.0,1.0,1.0,230.0,1.0,0.0,0.0,4.859,0
37.0,3.0,0.0,0.0,1230.0,3.0,0.0,0.0,4.859,1
29.0,3.0,1.0,0.0,107.0,2.0,0.0,0.0,4.859,0
48.0,4.0,1.0,0.0,42.0,3.0,0.0,0.0,4.859,0
56.0,1.0,1.0,0.0,197.0,1.0,0.0,0.0,4.859,0
46.0,2.0,0.0,0.0,230.0,1.0,0.0,0.0,4.859,0
28.0,3.0,0.0,0.0,489.0,2.0,0.0,0.0,4.859,0
44.0,3.0,0.0,0.0,98.0,1.0,0.0,0.0,4.859,0
49.0,5.0,0.0,0.0,374.0,2.0,0.0,0.0,4.859,0
55.0,1.0,0.0,0.0,197.0,1.0,0.0,0.0,4.859,0
52.0,6.0,1.0,0.0,412.0,1.0,0.0,0.0,4.859,0
